timestamps,open,high,low,close,volume,candle,symbol,time,EMA50,EMA100,EMA150,logClose,distFromEMA50,distFromEMA100,distFromEMA150,Hband_bollinger,HbandIND_bollinger,Lband_bollinger,LbandIND_bollinger,Wband_bollinger,dc_Hband,dc_Lband,dc_Wband,MFI,VWAP,RSI,doji,Two crows,Hammer,three_black_crows,HANGINGMAN,HARAMICROSS,ADX,ADXR,ATR,HTP,HTPh,HTS,HTSl,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,Aroon_down,Aroon_up,Aroon_indicator
1593993600000,9069.41,9375.0,9055.92,9344.2,54463.132277,274.7900000000009,BTC,2020-07-06,9181.597242232683,8737.06486982111,8371.621602843867,9.142511108948533,-1.3877909945392963,3.520957894712964,7.556365307513024,9615.60730396092,0.0,8906.335696039083,0.0,7.658717100272224,9780.0,8833.0,10.225709041432639,39.963127808817255,9198.726233473062,52.133379236447944,0.0,0.0,0.0,0.0,0.0,0.0,22.71206083811421,20.40627310423757,284.4042748129201,20.16533615377258,3.412327596161731,0.05952115062986681,0.7479409216550049,0.4733212510717459,0.7907576757149367,9090.813142857134,-86.4015444230332,9297.53114285715,-15.901384615385831,106.05006696769696,9074.911758241748,11246.616703853011,64.0,44.0,-20.0
1594080000000,9342.47,9379.42,9203.0,9257.39,34587.336678,-85.07999999999993,BTC,2020-07-07,9184.569507243166,8747.368337745444,8383.35363459428,9.133177430459543,0.20026613883335542,4.950903642883369,8.906295397215262,9592.637450466455,0.0,8908.530549533543,0.0,7.395283378140356,9780.0,8833.0,10.237191511368364,39.12270633147563,9172.351330399932,49.668941092542845,0.0,0.0,0.0,0.0,0.0,0.0,21.96869339730748,19.999273671227733,276.69111232628296,19.629030513461558,1.8077848251828073,0.03154656257485421,0.7290616306766547,0.3490810189864769,0.7833176951905891,9168.600285714288,5.9561020692393365,9167.243999999999,0.10432967032997444,111.11840866329479,9168.704615384619,12347.300743862987,60.0,40.0,-20.0
1594166400000,9257.4,9470.0,9231.0,9436.06,56140.517781,178.65999999999985,BTC,2020-07-08,9194.431879508142,8761.00579640395,8397.296765261905,9.152293799133886,0.39614473504342196,5.0914765853759105,9.031559254014685,9599.728236006991,0.0,8906.413763993009,0.0,7.492803978419517,9780.0,8833.0,10.23444000375659,49.48361437555933,9169.06641380726,54.4423627822499,0.0,0.0,0.0,0.0,0.0,0.0,20.806456374003595,19.658228176653864,273.99889001726274,19.259649639776704,13.559427293195427,0.23445378206611273,0.8531816421476922,0.8038716815231706,0.766455738354927,9255.916857142853,85.23790364431201,9099.866,12.003912087911784,133.61702385500777,9267.920769230765,17853.509063869715,56.00000000000001,36.0,-20.000000000000007
1594252800000,9436.06,9440.79,9160.0,9232.43,48044.450645,-203.6299999999992,BTC,2020-07-09,9195.922001880372,8770.340929148426,8408.35813260943,9.13047756478625,-0.39216159258047684,4.2539199874625995,8.205697242255132,9594.930173239803,0.0,8903.431826760198,0.0,7.476319757172077,9780.0,8833.0,10.238744381799858,50.12851572706952,9175.24742764001,48.765818152649274,0.0,0.0,0.0,0.0,0.0,0.0,20.045947105807354,19.50089848698538,274.483969301744,18.897896823,30.836971908618743,0.512597029189568,0.9696034403781163,0.8632878976010092,0.7342374611764215,9280.16942857142,86.40631507862716,9073.176285714291,15.922549450548374,122.3653028267279,9296.091978021968,14973.267335876822,52.0,32.0,-20.0
1594339200000,9232.42,9317.48,9125.0,9288.34,38295.494006,55.92000000000007,BTC,2020-07-10,9199.54623710075,8780.598336492021,8420.01352158149,9.136515129081547,-0.8169450641178154,3.774264805566891,7.7258792155453175,9588.271970224807,0.0,8903.029029775193,0.0,7.411516804032494,9780.0,8833.0,10.2426540998927,51.18093891153254,9180.563533657772,50.29814737232732,0.0,0.0,0.0,0.0,0.0,0.0,19.497001108909107,19.709576482123065,268.626542923048,18.583320483273233,46.99161757005214,0.7312539167492086,0.999395922154939,0.5664466697384944,0.6466982389874937,9306.81771428571,86.92851783450611,9064.546571428575,18.63624175824108,72.52676322521002,9325.45395604395,5260.131383925676,48.0,28.000000000000004,-19.999999999999996
1594425600000,9288.34,9299.28,9178.25,9234.03,22561.366,-54.30999999999949,BTC,2020-07-11,9200.898541528173,8789.577181313962,8430.795196792333,9.130650851924555,-0.2467631795622603,4.234715971846901,8.143761645277339,9584.522030819655,0.0,8900.712969180346,0.0,7.398435147178915,9780.0,8833.0,10.246015265697189,53.36535210102257,9197.478915030799,48.77219978882576,0.0,0.0,0.0,0.0,0.0,0.0,18.98726554036073,19.903348906179485,258.08393271425894,18.489825182845863,66.65280111041417,0.9181202288454885,0.9294368447562579,0.45696239246047093,0.7658149295558758,9294.438285714283,85.99753331636859,9108.644571428573,14.291824175823871,75.95528236998709,9308.730109890106,5769.20491990447,44.0,24.0,-20.0
1594512000000,9234.02,9345.0,9157.5,9302.75,30872.702286,68.72999999999956,BTC,2020-07-12,9204.892716370205,8799.739019307744,8442.344267033493,9.138065334355767,-0.5175289802916151,3.9067538159132464,7.809508413502665,9500.766034076929,0.0,8946.17496592307,0.0,6.012824220057504,9720.0,8833.0,9.616770607115836,53.43514891991478,9208.071538698412,50.80590784290206,0.0,0.0,0.0,0.0,0.0,0.0,18.226672791848426,19.818106528072807,253.04222323466902,18.703599668088756,82.05464591469405,0.990400354830038,0.7980611651375529,0.25778968818807085,0.7611699578686614,9308.29314285714,86.02061451504203,9121.41828571429,14.37498901098838,74.25014623493507,9322.668131868128,5513.084215909243,40.0,20.0,-20.0
1594598400000,9303.31,9343.82,9200.89,9242.62,42740.069115,-60.68999999999869,BTC,2020-07-13,9206.37221768902,8808.508939717492,8452.943945615832,9.131580674226637,-0.05958355864509984,4.26459897121373,8.129062018828256,9412.389034465874,0.0,8996.324965534126,0.0,4.520294779219753,9670.0,8833.0,9.093519514725472,45.472972645421926,9216.885453258508,48.973847140527695,0.0,0.0,0.0,0.0,0.0,0.0,17.520408096801287,19.738952891259466,245.1770644321927,19.255677235964892,98.07232565298106,0.9900915987180445,0.6008064097391254,0.243224155123106,0.7537262873257192,9312.247428571423,86.03662106880648,9124.615428571431,14.433230769230137,29.554432897860142,9326.680659340653,873.4645039141178,36.0,16.0,-20.0
1594684800000,9242.61,9279.54,9113.0,9255.85,45772.552509,13.239999999999782,BTC,2020-07-14,9208.312522877688,8817.367178534967,8463.578462892443,9.13301106303779,-1.0458962238306597,3.2440779267533517,7.12631995070292,9407.491808085546,0.0,8997.158191914456,0.0,4.459021129672016,9470.0,8833.0,6.922163692327754,44.26174514736852,9221.465032738823,49.40613873618663,1.0,0.0,0.0,0.0,0.0,0.0,17.348445846753602,19.666446605674402,239.5601312584647,19.733480510958856,115.58281580134744,0.9019620773653604,0.33244400907745103,0.401230877791029,0.747706156441367,9310.457714285714,85.55665486171786,9143.162285714283,12.868879120879377,26.507162350912203,9323.326593406595,702.6296558976173,32.0,12.0,-20.0
1594771200000,9255.85,9276.49,9160.57,9197.6,39053.579665,-58.25,BTC,2020-07-15,9207.892423941308,8824.896541336255,8473.300602456782,9.126697859439531,-0.5165882029317874,3.664329388495966,7.502474164197398,9403.75513355931,0.0,8995.705866440689,0.0,4.435448050555634,9470.0,8833.0,6.924115874916119,37.20144816911367,9222.170634934839,47.49812624762228,0.0,0.0,0.0,0.0,0.0,0.0,17.188766614566465,19.829627551967462,230.72869331143153,19.853606215094985,139.1466101240377,0.654125710242339,-0.072308838791117,0.6195031084666065,0.8118811440807069,9303.688000000006,85.3161666225829,9145.01771428571,12.205406593407389,34.09758290407384,9315.893406593414,1162.6451599001884,28.000000000000004,8.0,-20.000000000000004
1594857600000,9197.6,9226.15,9047.25,9133.72,43375.571191,-63.88000000000102,BTC,2020-07-16,9204.983701433806,8831.011857349398,8482.047879245434,9.119728338578343,-1.7434436036785361,2.390098014873047,6.247225629385348,9403.75150113354,0.0,8992.860498866461,0.0,4.467029062384735,9470.0,8833.0,6.925188181389051,37.34678912813795,9225.858303950716,45.4262635251502,0.0,0.0,0.0,0.0,0.0,0.0,17.64386707965834,20.282839735300982,227.0266437891864,19.77489014699401,168.83953425859778,0.1935574430554905,-0.5568688647875186,1.093883084429278,0.8001613006874995,9260.69485714286,78.84788463346185,9194.750857142855,5.072615384615759,57.23404140815192,9265.767472527476,3275.7354959100485,24.0,4.0,-20.0
1594944000000,9133.72,9186.83,9089.81,9154.32,28054.358741,20.600000000000364,BTC,2020-07-17,9202.996889612874,8837.413998788024,8490.952145745494,9.121981177998267,-1.2452063311870594,2.776691715360113,6.588232914158884,9393.704427815266,0.0,9017.139572184735,0.0,4.090685420293946,9470.0,8893.03,6.267719176806878,42.49661952215741,9229.717685761902,46.24064067530752,0.0,0.0,0.0,0.0,0.0,0.0,18.06646036867222,20.506807096610345,217.74045494710168,19.64040686103152,210.54522927735536,-0.5082183746472311,-0.9683449886331639,2.3112824755227983,0.7902889310492919,9217.610857142856,-69.04558335176507,9251.557714285715,-2.6112967032968437,47.68783760982461,9214.999560439559,2274.129855901003,20.0,4.0,-16.0
1595030400000,9154.31,9219.3,9121.1,9170.28,22554.541457,15.970000000001164,BTC,2020-07-18,9201.713874333938,8844.005404752617,8499.949865669394,9.123723099135491,-0.8838174598890257,3.037951510753999,6.810035350238527,9392.73002718888,0.0,9023.506972811121,0.0,4.009755677859257,9470.0,8893.03,6.26588374161344,42.10064016607851,9232.512565197592,46.90174874523255,0.0,0.0,0.0,0.0,0.0,0.0,18.176354751975506,20.83221274748059,209.20185102230863,19.422149786982846,226.50477912401158,-0.7254317851416702,-0.9996551380408186,1.397507450311132,0.7749619249390329,9186.91485714286,-82.61595411997186,9287.227999999997,-7.71639560439523,42.26358981335866,9179.198461538464,1786.2110239118338,16.0,60.0,44.0
1595116800000,9170.3,9232.27,9101.35,9208.99,26052.019417,38.69000000000051,BTC,2020-07-19,9201.999212595352,8851.232822480288,8509.341125726754,9.127935459826544,-1.1058712454235013,2.7481327222852943,6.504627052835524,9393.413453483177,0.0,9024.46654651682,0.0,4.006399292061381,9470.0,8893.03,6.2653247822224865,47.54740640359459,9242.566014880022,48.55425385913123,0.0,0.0,0.0,0.0,0.0,0.0,18.39633581842369,20.55419832826895,203.61029023500086,19.089333701075706,247.63836225761827,-0.9248009711545023,-0.9229527061464332,0.9344529869213519,0.7679460969359344,9155.742285714281,-85.92772468727338,9338.340571428575,-14.046021978022587,27.56700085148281,9141.696263736258,759.9395359456539,12.0,56.00000000000001,44.00000000000001
1595203200000,9208.99,9221.52,9131.0,9160.78,35458.764082,-48.20999999999913,BTC,2020-07-20,9200.38277288573,8857.362469559885,8517.969455187327,9.122686606881306,-0.7598595212543034,2.9967969602465816,6.713728450472815,9393.077290562453,0.0,9027.02570943755,0.0,3.9744791994366415,9470.0,8893.03,6.264568661749603,38.711495343953096,9235.955315709065,46.6087646351908,0.0,0.0,0.0,0.0,0.0,0.0,18.60060395155415,20.284648674430812,195.53241236107223,18.712862203204022,264.99917248869747,-0.9961934392151605,-0.7660537266899311,0.8628319010381476,0.7575147709975928,9147.440571428575,-85.70258505320972,9320.439428571428,-13.307604395604022,24.784664934668015,9134.132967032972,614.2796159237623,8.0,52.0,44.0
1595289600000,9160.78,9437.73,9152.8,9390.0,60413.582486,229.21999999999935,BTC,2020-07-21,9207.818742576486,8867.909747390382,8529.519528628554,9.147400572202308,-0.601113785688391,3.112602183043628,6.809724580144273,9417.021199379413,0.0,9018.88180062059,0.0,4.3191743714297415,9470.0,8893.03,6.259199779907708,41.692481673428446,9243.314881377279,55.69795811726325,0.0,0.0,0.0,0.0,0.0,0.0,17.54500791307859,19.17573214354109,201.91795433528137,18.378801219756753,282.8342118898299,-0.9750168916231219,-0.5323709106010736,-0.025373920291309793,0.7565138937413592,9190.920285714292,-82.9410695384022,9295.903999999997,-8.075670329669675,88.61750382369719,9182.844615384622,7853.0619839429855,4.0,48.0,44.0
1595376000000,9390.0,9544.0,9261.0,9518.16,48815.004107,128.15999999999985,BTC,2020-07-22,9219.988987965644,8880.785990016315,8542.614104408309,9.16095683179402,0.4428356768637955,4.105539466404116,7.757109335835128,9468.305355022198,1.0,9010.759644977801,0.0,4.952043948591516,9544.0,8893.03,7.04548633818864,40.91413494243846,9247.13781904337,59.81688130324925,0.0,0.0,0.0,0.0,0.0,0.0,17.24267779894482,18.644312452376084,207.7095290256184,18.135311640173256,-30.823068742280157,-0.5123886625223508,0.24491704258069913,0.126597846024238,0.7787150173275043,9289.090857142866,80.72783957730618,9209.461999999992,6.125296703297966,141.17340520062174,9295.216153846164,19929.93033593893,24.0,100.0,76.0
1595462400000,9518.16,9664.0,9440.33,9603.27,51856.2335,85.11000000000058,BTC,2020-07-23,9235.01961588856,8895.092604075398,8556.662526866477,9.169858944456402,2.1748221101533605,5.775617970183262,9.360557026433636,9529.947796513527,1.0,9003.618203486472,0.0,5.679744448823872,9664.0,8893.03,8.31971569853313,50.481886591808816,9275.559825763203,62.32217447846341,0.0,0.0,0.0,0.0,0.0,0.0,17.625329371997193,18.56116524045315,208.84956266664565,17.941523214552934,38.396349854358476,0.6210978522120411,0.993365441276656,0.24916385298867597,0.754317624453601,9377.711142857142,86.35180770293495,9173.81885714286,15.684021978021791,171.03731698068256,9393.395164835165,29253.76379995048,20.0,100.0,80.0
1595548800000,9603.27,9637.0,9463.44,9537.8,43931.136205,-65.47000000000116,BTC,2020-07-24,9246.89335644195,8907.819483202618,8569.657725186127,9.163018129881769,2.2882444814787335,5.871231991721637,9.444581196836173,9567.751975531603,0.0,9006.048024468397,0.0,6.048347145583626,9664.0,8893.03,8.301693783716841,49.826478483080514,9299.765998852701,59.26138710258602,0.0,0.0,0.0,0.0,0.0,0.0,17.980648689831543,18.48395711509614,206.32887961902807,17.73605154391359,84.20210202043714,0.9948844156295775,0.7749213008114091,0.1742120454523919,0.8296347780646057,9446.888000000004,87.57215337714551,9140.27914285714,23.585296703297264,156.70015116750216,9470.473296703301,24554.93737591803,16.0,96.0,80.0
1595635200000,9538.1,9732.9,9513.0,9700.42,40679.545416,162.3199999999997,BTC,2020-07-25,9264.678715012855,8923.514542941179,8584.634708958498,9.179924462523173,2.610336223979241,6.196630474706416,9.758911920966069,9634.101373623062,1.0,9002.79962637694,0.0,6.7747502360625464,9732.9,9047.25,7.357982960793745,55.58841564166542,9327.658256968667,63.991888811824495,0.0,0.0,0.0,0.0,0.0,0.0,18.809981360149884,18.518327075999153,207.29824536052607,17.489200019083246,109.39405740787551,0.9432571038956407,0.43217928256217175,0.08212399502385247,0.881164985284155,9542.99542857143,88.27712509951174,9110.798857142858,33.245890109890155,102.20222150193014,9576.24131868132,10445.29407992959,12.0,100.0,88.0
1595721600000,9700.42,10111.0,9650.0,9931.54,65279.269319,231.1200000000008,BTC,2020-07-26,9290.830137953528,8943.475443080957,8602.474514137855,9.203470830613885,3.7219674823468623,7.321497999161066,10.855186381991137,9761.615676548661,1.0,8934.019323451337,0.0,8.853364468201525,10111.0,9047.25,11.379661616200789,58.45337395436336,9393.359083274254,69.42571275376189,0.0,0.0,0.0,0.0,0.0,0.0,20.97422923257134,19.24731866468631,225.41979926334562,17.177134606794557,124.88939794822821,0.8202577321112935,0.1755488962569543,0.25636314691337114,0.910203100759565,9695.02542857142,88.84791020908877,9048.59600000001,49.72534065933919,150.74610660289292,9744.750769230759,22724.388655930758,8.0,100.0,92.0
1595808000000,9931.54,11394.86,9917.21,11029.96,150188.933144,1098.4199999999983,BTC,2020-07-27,9359.031309014174,8984.791968960542,8634.626639778413,9.308370485767718,5.628384303506991,9.402019630918947,12.932905123735267,10275.54917504821,1.0,8597.34282495179,0.0,17.78430513030458,11394.86,9047.25,24.87811618908221,71.74261403450444,9698.362138441738,82.74941010533841,0.0,0.0,0.0,0.0,0.0,0.0,24.813769706387045,21.081107776570324,314.8648136016782,16.894310516338763,132.5913435567363,0.7361993434657533,0.04202660416131514,0.16332169280437595,0.9041189033267346,10102.950857142856,89.38289175200956,8896.004857142858,92.84199999999986,551.0922780223983,10195.792857142857,303702.69889591634,4.0,100.0,96.0
1595894400000,11029.96,11242.23,10565.0,10906.27,97267.734187,-123.68999999999869,BTC,2020-07-28,9419.707336111658,9022.841038882116,8664.714631304527,9.297093132194044,10.840441683751461,14.596866645696965,17.986610210084933,10565.681583689397,1.0,8454.231416310604,0.0,22.20252182414076,11394.86,9047.25,24.685812180108297,79.83656010028865,9883.481586856082,78.59586476757687,0.0,0.0,0.0,0.0,0.0,0.0,28.37905728921592,22.78391195189119,340.7480412015583,16.844758353689713,138.50944500922708,0.662496576477267,-0.06121307774155883,-0.03335502801457071,0.9314651275503343,10429.89342857143,89.54165957819345,8804.836571428566,125.00437362637412,623.7890551267221,10554.897802197804,389112.7852958888,8.0,96.0,88.0
1595980800000,10906.27,11342.82,10812.0,11100.53,76838.094233,194.26000000000022,BTC,2020-07-29,9485.62195038179,9063.983394547817,8696.977086519037,9.314748133908285,12.267647517741489,16.167375189161888,19.561810150582346,10856.452915807711,1.0,8350.27008419229,0.0,26.09693315840938,11394.86,9047.25,24.4457110148358,85.62111483107235,10033.428264997121,80.27079638958216,0.0,0.0,0.0,0.0,0.0,0.0,31.768642127271473,24.706254603464906,354.3246096871612,17.190340950266613,143.79978170522494,0.5906087421042194,-0.15298207116978926,-0.09894743173345528,0.9435428562683733,10751.312285714284,89.6268452383501,8755.26485714286,153.54210989010963,593.8570292115091,10904.854395604394,352666.17114391923,4.0,100.0,96.0
1596067200000,11100.52,11170.0,10831.0,11099.61,60794.826456,-0.9099999999998545,BTC,2020-07-30,9548.915599386426,9104.292832279543,8728.800039015474,9.314665251548037,11.837174781770603,15.942269113844121,19.409103138994794,11095.829173579621,1.0,8292.020826420377,0.0,28.923355061641637,11394.86,9047.25,24.217331988848695,82.7577365461774,10156.841495819375,80.23877259445088,1.0,0.0,0.0,0.0,0.0,0.0,34.916113762608774,26.4912870656405,353.2299947095068,17.905285069332095,149.65361908324277,0.5052263768784779,-0.2529748585648795,-0.03545932901236376,0.9468174699272343,11008.999428571424,89.66607940303793,8778.419142857147,171.58309890109828,446.6676091859561,11180.582527472523,199511.95309589803,44.0,96.0,52.0
1596153600000,11099.79,11444.0,10960.0,11335.46,70063.660974,235.66999999999825,BTC,2020-07-31,9618.976164116371,9148.474360353215,8763.325336511958,9.335691144385505,12.235618940544057,16.52851860991592,20.04265203912447,11353.924787893351,0.0,8244.068212106647,0.0,31.736480115966,11444.0,9047.25,24.459137218795824,83.80617621541212,10280.070964307879,82.19934931413404,0.0,0.0,0.0,0.0,0.0,0.0,38.048340396711865,28.112347574343687,362.57070937311346,19.023073292371315,152.93946220711197,0.45493166921995926,-0.30801195115797464,-0.02279795712908982,0.9553243137788147,11274.108285714285,89.69588594625219,8824.901714285716,188.4005054945053,139.79989221704773,11462.50879120879,19544.009863898158,40.0,100.0,60.0
1596240000000,11335.46,11861.0,11220.0,11801.17,85087.485126,465.71000000000095,BTC,2020-08-01,9704.552392974554,9201.002986880874,8803.56168967074,9.37595395808084,13.50666316421966,17.994625785375455,21.536883336267916,11686.83229731578,1.0,8161.00270268422,0.0,35.52860646646407,11861.0,9047.25,28.35321837369164,85.13690113179712,10433.098240248044,85.30058246604663,0.0,0.0,0.0,0.0,0.0,0.0,41.208535961637544,29.802435890030615,382.4585158464625,20.474644631399475,152.8206923471633,0.45677668489951506,-0.3060391461577389,-0.277413773924543,0.9649317829508723,11598.932857142863,89.72646508732598,8875.918571428563,209.46263736263853,307.95806145622424,11808.395494505503,94838.1676158756,36.0,100.0,64.0
1596326400000,11801.17,12123.46,10518.5,11071.35,97553.077604,-729.8199999999997,BTC,2020-08-02,9758.152299132415,9238.039561398084,8833.598620933379,9.312115969486749,7.228670446048252,12.173412925815624,16.018456805310848,11816.718221965099,0.0,8213.9897780349,0.0,35.97205294920378,12123.46,9047.25,30.714940280693014,75.80241980485444,10546.000286112925,65.91883454106461,0.0,0.0,0.0,0.0,0.0,0.0,41.13309415981798,29.866849055686064,469.780050428858,22.220115981099408,156.0070280224183,0.4066245825835077,-0.35848246181368165,-0.011332724797464545,0.9510080667085766,11666.451142857142,89.71263925441716,9074.451714285717,199.38457142857123,276.75463830601524,11865.835714285713,76593.12982389331,32.0,96.0,64.0
1596412800000,11071.36,11473.0,10936.0,11219.81,56931.841475,148.4499999999989,BTC,2020-08-03,9815.47220897036,9277.2825403803,8865.20406966274,9.325436244886959,10.246230715340534,15.16749688752469,18.935588243756957,11952.332916081063,0.0,8274.771083918937,0.0,36.3627124492179,12123.46,9047.25,30.416712150192133,73.58358626876007,10632.042218962179,67.53481890033838,0.0,0.0,0.0,0.0,0.0,0.0,41.06304105812838,29.304024485603485,474.5814753982253,22.82844291624629,160.28006302256824,0.3374228376532622,-0.42704324762400375,-0.4416879290549552,0.9534794454394618,11712.047428571426,89.68822779532266,9323.00257142857,183.77268131868138,265.0079392016515,11895.820109890108,70229.20783990622,28.000000000000004,92.0,64.0
1596499200000,11219.68,11414.98,11000.0,11191.97,58629.113709,-27.710000000000946,BTC,2020-08-04,9869.452514500934,9315.197143541085,8896.022161455285,9.322951835855664,10.277704413627873,15.316389604171954,19.12707125949741,12058.844558026094,0.0,8367.696441973907,0.0,36.14070650583657,12123.46,9047.25,30.119734907638048,67.72289767896407,10743.890651460179,66.89426444524388,1.0,0.0,0.0,0.0,0.0,0.0,40.997991749416606,29.120334774180712,470.3242271554949,24.03011848368567,164.26841490211484,0.2711311020896665,-0.4889016370593894,-0.4759614358016741,0.9538844450329851,11724.40114285714,89.65458125581512,9568.073142857149,165.87138461538385,252.95929652004335,11890.272527472524,63988.40569591522,24.0,88.0,64.0
1596585600000,11191.99,11780.93,11093.0,11744.91,74970.256852,552.9200000000001,BTC,2020-08-05,9942.999866873446,9363.310269411559,8933.755775210844,9.371175234228405,10.366899243906554,15.59262355168522,19.464925852241556,12234.34805775028,0.0,8453.31194224972,0.0,36.55354076295298,12123.46,9089.81,29.32811154088959,68.8889535890642,10863.546013047742,72.47775337395746,0.0,0.0,0.0,0.0,0.0,0.0,41.49715788272753,29.56124362736236,485.86749664438815,24.54977133035991,167.85044769096456,0.2104641211604665,-0.5424481008699049,-0.45156724110301183,0.9576981720196238,11845.76314285713,89.64206862971827,9764.818285714295,160.07268131867963,304.4619423440112,12005.83582417581,92697.07433588803,20.0,84.0,64.0
1596672000000,11744.91,11900.0,11562.5,11762.46,63529.08502,17.549999999999272,BTC,2020-08-06,10014.351244643114,9410.818184868756,8971.22205633388,9.372668383250232,13.389394640924419,18.6091400227567,22.41105248576104,12378.324705817113,0.0,8570.149294182886,0.0,36.35754481814978,12123.46,9101.35,28.852793764357244,69.56805317244967,10981.52630056917,72.63550493031101,1.0,0.0,0.0,0.0,0.0,0.0,42.123603789120715,30.05212623947613,475.2698183126462,24.682278293247283,173.509950446384,0.1130306603734912,-0.622650541282876,-0.6378718404545226,0.9574175211515169,11920.175142857135,89.61233088420164,9998.862000000005,147.79331868131771,294.64481980832426,12067.968461538452,86815.56983987987,16.0,80.0,64.0
1596758400000,11762.47,11909.94,11322.0,11594.23,65755.926022,-168.23999999999978,BTC,2020-08-07,10076.307274264953,9454.054062396108,9005.963883402306,9.358262839550074,11.002408812356892,16.49837429432867,20.456068862371435,12460.269813870602,0.0,8730.599186129397,0.0,35.20073318126977,12123.46,9101.35,28.52275666467476,67.53736275907119,11079.594901091205,68.57776591531211,0.0,0.0,0.0,0.0,0.0,0.0,41.770571186686176,30.29027627341803,483.3176884331715,24.485791997516145,179.26753000756455,0.01278366482558546,-0.6980095843064642,-0.31124849990159353,0.959854263492037,11880.284000000003,89.51876908813904,10332.528857142854,119.05808791208842,249.43879598790693,11999.342087912091,62219.71294389665,12.0,76.0,64.0
1596844800000,11594.36,11808.27,11512.0,11761.41,41858.16104,167.04999999999927,BTC,2020-08-08,10142.3897340977,9499.744278982324,9042.459858456581,9.372579112224615,11.897239974828874,17.479636214538537,21.45187753251754,12539.622694545486,0.0,8906.488305454515,0.0,33.88152182081842,12123.46,9131.0,27.906784591388146,67.8023373948999,11158.41037273783,70.35040174500134,0.0,0.0,0.0,0.0,0.0,0.0,41.442755198711254,31.208492215641296,469.95713925937355,24.314159073340758,187.6895744877087,-0.13380586437811792,-0.795363202330907,0.18856874578621466,0.9590907718940194,11847.858285714296,89.37330238786599,10659.38171428571,91.42127472527582,218.79788002597053,11939.27956043957,47872.512303858995,8.0,72.0,64.0
1596931200000,11761.02,11797.11,11521.97,11681.68,41493.067342,-79.34000000000015,BTC,2020-08-09,10202.754058250732,9542.950926923268,9077.416416622718,9.365777081655306,11.44956931626508,17.176047785897133,21.216455027892636,12561.414210456947,0.0,9136.78678954305,0.0,31.5660032913687,12123.46,9152.8,27.381624863738708,63.22631690600082,11257.75130432116,68.36948200514607,0.0,0.0,0.0,0.0,0.0,0.0,41.138354638448824,32.97606217241793,456.0416293122756,24.688774663183125,189.97883286985513,-0.17328434227565773,-0.8189400885437738,0.22260873178169685,0.9579616852055168,11769.06228571429,89.04621574872719,10988.19771428571,60.066505494506174,64.51794150354108,11829.128791208797,4162.564775854349,4.0,68.0,64.0
1597017600000,11681.69,12067.35,11450.0,11892.92,84952.337887,211.22999999999956,BTC,2020-08-10,10269.035075574233,9589.484967974293,9114.707854813147,9.383698544058696,10.314104143456483,16.249039581010543,20.395564586784744,12605.653602366185,0.0,9342.839397633814,0.0,29.73155564468477,12123.46,9261.0,26.083430876097047,61.18463998866906,11378.69469062934,70.72173842490294,0.0,0.0,0.0,0.0,0.0,0.0,41.34437571878643,34.86171650400117,467.5636557899702,25.4225195719324,191.7588375601992,-0.2037927611193314,-0.8363707171270529,-0.06390358579587374,0.959367354069448,11851.498285714284,89.09444080294188,11029.041714285715,63.265890109889924,98.9816380945122,11914.764175824173,9797.36467987299,4.0,100.0,96.0
1597104000000,11892.9,11935.0,11125.0,11392.08,90748.284634,-500.8199999999997,BTC,2020-08-11,10313.076053002695,9625.179919103515,9144.87172428582,9.34067365609901,7.29819278199825,13.481528817047053,17.798905849116224,12563.687384542423,0.0,9572.197615457579,0.0,27.02841805588387,12123.46,9440.33,24.242355794674566,51.7174869071636,11436.14644409486,59.43588024097572,0.0,0.0,0.0,0.0,0.0,0.0,40.26400305781325,36.01632259254236,492.0233946621152,25.93111261163657,196.8019434636998,-0.28906426890281206,-0.881319480404546,0.0441341297054811,0.9590311395455762,11762.820857142855,88.70641271255474,11187.120571428575,44.28463736263687,167.93624964215928,11807.105494505491,28202.583943873644,12.0,96.0,84.0
1597190400000,11392.09,11617.52,11150.0,11564.33,64909.613644,172.23999999999978,BTC,2020-08-12,10362.144835237883,9663.578930606416,9176.917529262168,9.355680639567533,7.065965603247687,13.33113066720703,17.695806912446926,12514.706810836688,0.0,9817.284189163314,0.0,24.157475450114347,12123.46,9463.44,23.822506466172214,44.46994955456533,11464.851816147513,61.69963551491292,0.0,0.0,0.0,0.0,0.0,0.0,39.26079987262387,37.08845681761632,490.27315218624983,26.074427964128276,202.04965379232763,-0.3754099707210224,-0.920843124000286,-0.08152493989200492,0.958189410873556,11732.307428571423,88.3394078484712,11283.891142857145,34.49356043955993,170.83800567749378,11766.800989010984,29185.6241838634,8.0,92.0,84.0
